LogFile Data Coherent Correlation Imaging:

---------------------------- Header -----------------------------------
Image Format Holograms: [960,972]
Image Format Reference-filtered : [960,972]
Image Format Flattened Holograms: [70,70]
Image Format Correlation matrix: [28800,28800]
Format: Float64
---------------------------- Data -----------------------------------
Frame_Nr:	 Timestamp:	 Helicitiy:	 State:	 Mode:	 Topography-Nr:	 Translation_y:	 Translation_x:	 FileName:
1651	 1122.052	 1	 2	 2-5	 9	 0.002	 0.006	 01651.bin	
1652	 1122.440	 1	 2	 2-5	 9	 -0.005	 0.004	 01652.bin	
1653	 1122.827	 1	 2	 2-8	 9	 -0.002	 0.011	 01653.bin	
1654	 1123.214	 1	 2	 2-5	 9	 -0.008	 0.002	 01654.bin	
1655	 1123.601	 1	 2	 2-5	 9	 -0.015	 0.016	 01655.bin	
1656	 1123.988	 1	 2	 2-5	 9	 -0.014	 0.007	 01656.bin	
1657	 1124.375	 1	 2	 2-5	 9	 -0.005	 -0.005	 01657.bin	
1658	 1124.762	 1	 2	 2-5	 9	 0.003	 0.010	 01658.bin	
1659	 1125.149	 1	 2	 2-5	 9	 -0.016	 -0.003	 01659.bin	
1660	 1125.536	 1	 2	 2-5	 9	 -0.001	 -0.003	 01660.bin	
1661	 1125.923	 1	 2	 2-5	 9	 -0.007	 -0.000	 01661.bin	
1662	 1126.310	 1	 2	 2-5	 9	 -0.016	 0.004	 01662.bin	
1663	 1126.697	 1	 2	 2-5	 9	 0.004	 -0.005	 01663.bin	
1664	 1127.084	 1	 2	 2-5	 9	 -0.003	 0.005	 01664.bin	
1665	 1127.471	 1	 2	 2-5	 9	 -0.005	 -0.012	 01665.bin	
1666	 1127.858	 1	 2	 2-5	 9	 -0.012	 0.001	 01666.bin	
1667	 1128.245	 1	 2	 2-5	 9	 0.003	 0.005	 01667.bin	
1668	 1128.632	 1	 2	 2-9	 9	 0.018	 0.002	 01668.bin	
1669	 1129.019	 1	 2	 2-5	 9	 0.013	 0.006	 01669.bin	
1670	 1129.406	 1	 2	 2-5	 9	 0.002	 0.002	 01670.bin	
1671	 1129.793	 1	 2	 2-5	 9	 0.001	 0.009	 01671.bin	
1672	 1130.180	 1	 2	 2-5	 9	 -0.009	 -0.000	 01672.bin	
1673	 1130.567	 1	 2	 2-5	 9	 0.001	 0.001	 01673.bin	
1674	 1130.954	 1	 2	 2-5	 9	 -0.012	 -0.008	 01674.bin	
1675	 1131.340	 1	 2	 2-5	 9	 -0.003	 0.002	 01675.bin	
1676	 1131.728	 1	 2	 2-5	 9	 0.031	 -0.001	 01676.bin	
1677	 1132.115	 1	 2	 2-5	 9	 -0.011	 -0.004	 01677.bin	
1678	 1132.502	 1	 2	 2-5	 9	 0.008	 0.009	 01678.bin	
1679	 1132.888	 1	 2	 2-5	 9	 0.005	 0.010	 01679.bin	
1680	 1133.276	 1	 2	 2-5	 9	 -0.017	 -0.014	 01680.bin	
1681	 1133.662	 1	 2	 2-5	 9	 0.025	 -0.005	 01681.bin	
1682	 1134.050	 1	 2	 2-5	 9	 -0.012	 0.002	 01682.bin	
1683	 1134.437	 1	 2	 2-5	 9	 -0.009	 -0.006	 01683.bin	
1684	 1134.824	 1	 2	 2-5	 9	 0.010	 -0.001	 01684.bin	
1685	 1135.211	 1	 2	 2-5	 9	 -0.008	 0.006	 01685.bin	
1686	 1135.597	 1	 2	 2-5	 9	 -0.001	 0.004	 01686.bin	
1687	 1135.984	 1	 2	 2-5	 9	 0.014	 0.004	 01687.bin	
1688	 1136.371	 1	 2	 2-5	 9	 -0.003	 -0.003	 01688.bin	
1689	 1136.759	 1	 2	 2-5	 9	 -0.023	 0.007	 01689.bin	
1690	 1137.145	 1	 2	 2-5	 9	 0.003	 0.001	 01690.bin	
1691	 1137.532	 1	 2	 2-5	 9	 0.005	 0.005	 01691.bin	
1692	 1137.919	 1	 2	 2-5	 9	 -0.003	 -0.000	 01692.bin	
1693	 1138.306	 1	 2	 2-5	 9	 -0.012	 -0.007	 01693.bin	
1694	 1138.692	 1	 2	 2-5	 9	 0.005	 -0.006	 01694.bin	
1695	 1139.079	 1	 2	 2-5	 9	 0.001	 -0.010	 01695.bin	
1696	 1139.467	 1	 2	 2-5	 9	 -0.009	 -0.008	 01696.bin	
1697	 1139.854	 1	 2	 2-5	 9	 -0.002	 0.001	 01697.bin	
1698	 1140.241	 1	 2	 2-5	 9	 -0.013	 0.007	 01698.bin	
1699	 1140.628	 1	 2	 2-5	 9	 0.006	 0.001	 01699.bin	
1700	 1141.017	 1	 2	 2-5	 9	 -0.003	 -0.001	 01700.bin	
1701	 1163.085	 -1	 2	 2-5	 9	 -0.002	 -0.001	 01701.bin	
1702	 1163.472	 -1	 2	 2-5	 9	 0.003	 -0.007	 01702.bin	
1703	 1163.859	 -1	 2	 2-5	 9	 -0.013	 -0.004	 01703.bin	
1704	 1164.245	 -1	 2	 2-5	 9	 0.012	 0.016	 01704.bin	
1705	 1164.633	 -1	 2	 2-1	 9	 0.007	 0.014	 01705.bin	
1706	 1165.020	 -1	 2	 2-5	 9	 0.004	 0.004	 01706.bin	
1707	 1165.407	 -1	 2	 2-5	 9	 0.006	 -0.003	 01707.bin	
1708	 1165.793	 -1	 2	 2-5	 9	 0.017	 -0.002	 01708.bin	
1709	 1166.180	 -1	 2	 2-5	 9	 0.009	 -0.008	 01709.bin	
1710	 1166.566	 -1	 2	 2-5	 9	 0.008	 0.000	 01710.bin	
1711	 1166.955	 -1	 2	 2-5	 9	 -0.008	 0.004	 01711.bin	
1712	 1167.341	 -1	 2	 2-5	 9	 0.009	 0.005	 01712.bin	
1713	 1167.729	 -1	 2	 2-5	 9	 -0.009	 -0.001	 01713.bin	
1714	 1168.115	 -1	 2	 2-5	 9	 0.010	 -0.002	 01714.bin	
1715	 1168.502	 -1	 2	 2-5	 9	 -0.004	 -0.005	 01715.bin	
1716	 1168.889	 -1	 2	 2-5	 9	 0.013	 0.007	 01716.bin	
1717	 1169.276	 -1	 2	 2-5	 9	 0.008	 0.002	 01717.bin	
1718	 1169.664	 -1	 2	 2-5	 9	 -0.004	 0.002	 01718.bin	
1719	 1170.050	 -1	 2	 2-5	 9	 -0.003	 0.003	 01719.bin	
1720	 1170.438	 -1	 2	 2-5	 9	 -0.005	 0.000	 01720.bin	
1721	 1170.825	 -1	 2	 2-5	 9	 0.008	 -0.016	 01721.bin	
1722	 1171.211	 -1	 2	 2-5	 9	 0.010	 -0.004	 01722.bin	
1723	 1171.598	 -1	 2	 2-5	 9	 0.009	 0.001	 01723.bin	
1724	 1171.985	 -1	 2	 2-5	 9	 -0.004	 0.009	 01724.bin	
1725	 1172.373	 -1	 2	 2-5	 9	 -0.007	 0.004	 01725.bin	
1726	 1172.759	 -1	 2	 2-5	 9	 0.003	 0.006	 01726.bin	
1727	 1173.146	 -1	 2	 2-5	 9	 0.004	 -0.013	 01727.bin	
1728	 1173.533	 -1	 2	 2-5	 9	 -0.012	 0.007	 01728.bin	
1729	 1173.921	 -1	 2	 2-1	 9	 0.015	 -0.006	 01729.bin	
1730	 1174.307	 -1	 2	 2-5	 9	 0.002	 -0.002	 01730.bin	
1731	 1174.694	 -1	 2	 2-5	 9	 -0.009	 0.011	 01731.bin	
1732	 1175.081	 -1	 2	 2-5	 9	 0.013	 -0.004	 01732.bin	
1733	 1175.468	 -1	 2	 2-5	 9	 0.021	 0.005	 01733.bin	
1734	 1175.855	 -1	 2	 2-5	 9	 -0.010	 -0.006	 01734.bin	
1735	 1176.242	 -1	 2	 2-5	 9	 -0.010	 0.012	 01735.bin	
1736	 1176.629	 -1	 2	 2-5	 9	 -0.013	 -0.001	 01736.bin	
1737	 1177.016	 -1	 2	 2-5	 9	 -0.011	 -0.011	 01737.bin	
1738	 1177.403	 -1	 2	 2-5	 9	 0.005	 -0.011	 01738.bin	
1739	 1177.790	 -1	 0	 Not assigned	 9	 -0.005	 0.011	 01739.bin	
1740	 1178.177	 -1	 0	 Not assigned	 9	 0.012	 0.003	 01740.bin	
1741	 1178.563	 -1	 0	 Not assigned	 9	 0.026	 0.000	 01741.bin	
1742	 1178.951	 -1	 2	 2-5	 9	 0.001	 -0.009	 01742.bin	
1743	 1179.338	 -1	 2	 2-5	 9	 0.015	 -0.008	 01743.bin	
1744	 1179.725	 -1	 2	 2-5	 9	 -0.001	 -0.014	 01744.bin	
1745	 1180.112	 -1	 2	 2-5	 9	 -0.004	 0.000	 01745.bin	
1746	 1180.499	 -1	 2	 2-5	 9	 0.001	 -0.008	 01746.bin	
1747	 1180.886	 -1	 2	 2-5	 9	 0.010	 -0.004	 01747.bin	
1748	 1181.273	 -1	 2	 2-5	 9	 -0.002	 0.008	 01748.bin	
1749	 1181.660	 -1	 2	 2-5	 9	 0.010	 0.006	 01749.bin	
1750	 1182.047	 -1	 2	 2-5	 9	 0.013	 -0.004	 01750.bin	
1751	 1182.434	 -1	 2	 2-5	 9	 0.010	 0.002	 01751.bin	
1752	 1182.821	 -1	 2	 2-5	 9	 0.016	 -0.005	 01752.bin	
1753	 1183.208	 -1	 2	 2-5	 9	 -0.004	 -0.001	 01753.bin	
1754	 1183.594	 -1	 2	 2-5	 9	 -0.003	 -0.008	 01754.bin	
1755	 1183.982	 -1	 2	 2-5	 9	 0.009	 -0.002	 01755.bin	
1756	 1184.369	 -1	 2	 2-5	 9	 0.004	 -0.007	 01756.bin	
1757	 1184.756	 -1	 2	 2-5	 9	 0.011	 0.005	 01757.bin	
1758	 1185.143	 -1	 2	 2-5	 9	 -0.015	 -0.005	 01758.bin	
1759	 1185.529	 -1	 2	 2-5	 9	 0.003	 0.008	 01759.bin	
1760	 1185.917	 -1	 2	 2-5	 9	 0.020	 0.001	 01760.bin	
1761	 1186.304	 -1	 2	 2-5	 9	 -0.004	 -0.001	 01761.bin	
1762	 1186.691	 -1	 2	 2-5	 9	 -0.001	 -0.011	 01762.bin	
1763	 1187.078	 -1	 2	 2-5	 9	 -0.011	 -0.016	 01763.bin	
1764	 1187.465	 -1	 2	 2-5	 9	 0.004	 0.004	 01764.bin	
1765	 1187.852	 -1	 2	 2-5	 9	 0.003	 0.001	 01765.bin	
1766	 1188.239	 -1	 2	 2-5	 9	 0.007	 0.010	 01766.bin	
1767	 1188.626	 -1	 2	 2-5	 9	 0.001	 -0.003	 01767.bin	
1768	 1189.013	 -1	 2	 2-5	 9	 -0.004	 -0.010	 01768.bin	
1769	 1189.399	 -1	 2	 2-5	 9	 -0.012	 0.003	 01769.bin	
1770	 1189.787	 -1	 2	 2-5	 9	 0.003	 -0.007	 01770.bin	
1771	 1190.174	 -1	 2	 2-5	 9	 0.010	 0.024	 01771.bin	
1772	 1190.561	 -1	 2	 2-5	 9	 0.003	 -0.002	 01772.bin	
1773	 1190.948	 -1	 2	 2-5	 9	 -0.008	 -0.005	 01773.bin	
1774	 1191.335	 -1	 2	 2-5	 9	 0.015	 0.001	 01774.bin	
1775	 1191.722	 -1	 2	 2-5	 9	 0.003	 -0.003	 01775.bin	
1776	 1192.109	 -1	 2	 2-5	 9	 0.004	 0.006	 01776.bin	
1777	 1192.496	 -1	 2	 2-5	 9	 0.017	 0.006	 01777.bin	
1778	 1192.883	 -1	 2	 2-5	 9	 -0.010	 -0.006	 01778.bin	
1779	 1193.269	 -1	 2	 2-5	 9	 0.000	 0.007	 01779.bin	
1780	 1193.657	 -1	 2	 2-5	 9	 -0.010	 0.001	 01780.bin	
1781	 1194.043	 -1	 2	 2-5	 9	 -0.002	 0.023	 01781.bin	
1782	 1194.431	 -1	 2	 2-5	 9	 -0.002	 -0.012	 01782.bin	
1783	 1194.817	 -1	 2	 2-5	 9	 0.017	 -0.003	 01783.bin	
1784	 1195.204	 -1	 2	 2-5	 9	 0.009	 -0.012	 01784.bin	
1785	 1195.591	 -1	 2	 2-5	 9	 -0.011	 -0.014	 01785.bin	
1786	 1195.978	 -1	 2	 2-5	 9	 -0.012	 -0.006	 01786.bin	
1787	 1196.366	 -1	 2	 2-5	 9	 -0.003	 -0.010	 01787.bin	
1788	 1196.752	 -1	 2	 2-5	 9	 -0.014	 -0.006	 01788.bin	
1789	 1197.139	 -1	 2	 2-5	 9	 0.000	 0.002	 01789.bin	
1790	 1197.527	 -1	 2	 2-5	 9	 -0.021	 -0.005	 01790.bin	
1791	 1197.914	 -1	 2	 2-5	 9	 0.012	 -0.000	 01791.bin	
1792	 1198.300	 -1	 2	 2-5	 9	 0.019	 -0.000	 01792.bin	
1793	 1198.687	 -1	 2	 2-5	 9	 -0.008	 0.001	 01793.bin	
1794	 1199.074	 -1	 2	 2-5	 9	 0.005	 -0.001	 01794.bin	
1795	 1199.461	 -1	 2	 2-5	 9	 0.017	 0.007	 01795.bin	
1796	 1199.848	 -1	 2	 2-5	 9	 0.001	 -0.002	 01796.bin	
1797	 1200.235	 -1	 2	 2-5	 9	 0.009	 0.000	 01797.bin	
1798	 1200.622	 -1	 2	 2-5	 9	 0.005	 -0.008	 01798.bin	
1799	 1201.009	 -1	 2	 2-5	 9	 0.007	 -0.005	 01799.bin	
1800	 1201.397	 -1	 2	 2-5	 9	 0.000	 0.006	 01800.bin	
1801	 1223.595	 1	 2	 2-5	 10	 -0.001	 0.015	 01801.bin	
1802	 1223.981	 1	 2	 2-5	 10	 -0.010	 0.003	 01802.bin	
1803	 1224.369	 1	 2	 2-5	 10	 -0.014	 0.011	 01803.bin	
1804	 1224.756	 1	 2	 2-5	 10	 -0.013	 -0.000	 01804.bin	
1805	 1225.143	 1	 2	 2-5	 10	 -0.005	 0.003	 01805.bin	
1806	 1225.530	 1	 2	 2-5	 10	 -0.011	 0.002	 01806.bin	
1807	 1225.917	 1	 2	 2-5	 10	 -0.010	 -0.003	 01807.bin	
1808	 1226.304	 1	 2	 2-5	 10	 -0.008	 0.008	 01808.bin	
1809	 1226.691	 1	 2	 2-5	 10	 -0.010	 0.000	 01809.bin	
1810	 1227.078	 1	 2	 2-5	 10	 -0.004	 -0.000	 01810.bin	
1811	 1227.464	 1	 2	 2-5	 10	 -0.009	 -0.010	 01811.bin	
1812	 1227.852	 1	 2	 2-5	 10	 0.014	 -0.002	 01812.bin	
1813	 1228.239	 1	 2	 2-5	 10	 -0.014	 0.006	 01813.bin	
1814	 1228.625	 1	 2	 2-5	 10	 -0.010	 0.013	 01814.bin	
1815	 1229.013	 1	 2	 2-5	 10	 0.009	 -0.019	 01815.bin	
1816	 1229.400	 1	 2	 2-5	 10	 -0.014	 0.004	 01816.bin	
1817	 1229.787	 1	 2	 2-5	 10	 -0.010	 0.002	 01817.bin	
1818	 1230.174	 1	 2	 2-9	 10	 0.011	 0.002	 01818.bin	
1819	 1230.561	 1	 2	 2-5	 10	 0.012	 0.004	 01819.bin	
1820	 1230.948	 1	 2	 2-5	 10	 -0.024	 -0.004	 01820.bin	
1821	 1231.335	 1	 2	 2-5	 10	 -0.008	 0.021	 01821.bin	
1822	 1231.722	 1	 2	 2-5	 10	 0.006	 0.000	 01822.bin	
1823	 1232.109	 1	 2	 2-5	 10	 -0.001	 0.001	 01823.bin	
1824	 1232.495	 1	 2	 2-5	 10	 -0.011	 0.010	 01824.bin	
1825	 1232.882	 1	 2	 2-5	 10	 -0.001	 -0.000	 01825.bin	
1826	 1233.268	 1	 2	 2-5	 10	 -0.004	 0.009	 01826.bin	
1827	 1233.657	 1	 2	 2-5	 10	 0.020	 -0.000	 01827.bin	
1828	 1234.043	 1	 2	 2-5	 10	 -0.028	 -0.005	 01828.bin	
1829	 1234.431	 1	 2	 2-5	 10	 -0.001	 0.013	 01829.bin	
1830	 1234.817	 1	 2	 2-5	 10	 -0.007	 0.001	 01830.bin	
1831	 1235.205	 1	 2	 2-5	 10	 -0.007	 0.001	 01831.bin	
1832	 1235.591	 1	 2	 2-5	 10	 0.020	 0.008	 01832.bin	
1833	 1235.978	 1	 2	 2-5	 10	 0.012	 0.003	 01833.bin	
1834	 1236.365	 1	 2	 2-5	 10	 -0.011	 0.014	 01834.bin	
1835	 1236.751	 1	 2	 2-5	 10	 -0.014	 0.008	 01835.bin	
1836	 1237.139	 1	 2	 2-5	 10	 -0.019	 0.008	 01836.bin	
1837	 1237.526	 1	 2	 2-5	 10	 -0.002	 0.004	 01837.bin	
1838	 1237.913	 1	 2	 2-5	 10	 -0.011	 -0.005	 01838.bin	
1839	 1238.300	 1	 2	 2-5	 10	 -0.012	 0.009	 01839.bin	
1840	 1238.687	 1	 2	 2-5	 10	 0.009	 0.008	 01840.bin	
1841	 1239.075	 1	 2	 2-1	 10	 -0.013	 -0.000	 01841.bin	
1842	 1239.461	 1	 2	 2-5	 10	 0.008	 -0.004	 01842.bin	
1843	 1239.849	 1	 2	 2-5	 10	 0.002	 0.004	 01843.bin	
1844	 1240.235	 1	 2	 2-5	 10	 -0.007	 -0.008	 01844.bin	
1845	 1240.622	 1	 2	 2-5	 10	 -0.011	 -0.000	 01845.bin	
1846	 1241.009	 1	 2	 2-5	 10	 -0.009	 0.014	 01846.bin	
1847	 1241.396	 1	 2	 2-5	 10	 -0.001	 0.003	 01847.bin	
1848	 1241.783	 1	 2	 2-5	 10	 0.007	 -0.005	 01848.bin	
1849	 1242.170	 1	 2	 2-5	 10	 0.012	 0.005	 01849.bin	
1850	 1242.557	 1	 2	 2-5	 10	 -0.008	 -0.001	 01850.bin	
1851	 1242.943	 1	 2	 2-5	 10	 0.010	 -0.002	 01851.bin	
1852	 1243.331	 1	 2	 2-5	 10	 0.003	 0.001	 01852.bin	
1853	 1243.718	 1	 2	 2-5	 10	 0.006	 -0.003	 01853.bin	
1854	 1244.105	 1	 2	 2-5	 10	 -0.009	 -0.004	 01854.bin	
1855	 1244.492	 1	 2	 2-5	 10	 -0.003	 0.000	 01855.bin	
1856	 1244.879	 1	 2	 2-5	 10	 0.012	 -0.005	 01856.bin	
1857	 1245.266	 1	 2	 2-5	 10	 -0.010	 0.013	 01857.bin	
1858	 1245.652	 1	 2	 2-5	 10	 0.007	 -0.000	 01858.bin	
1859	 1246.039	 1	 2	 2-5	 10	 0.006	 0.000	 01859.bin	
1860	 1246.427	 1	 2	 2-5	 10	 0.027	 -0.009	 01860.bin	
1861	 1246.814	 1	 2	 2-5	 10	 -0.000	 -0.007	 01861.bin	
1862	 1247.201	 1	 2	 2-5	 10	 0.002	 -0.009	 01862.bin	
1863	 1247.588	 1	 2	 2-5	 10	 0.005	 -0.005	 01863.bin	
1864	 1247.975	 1	 2	 2-5	 10	 0.011	 0.007	 01864.bin	
1865	 1248.362	 1	 2	 2-5	 10	 0.009	 0.004	 01865.bin	
1866	 1248.749	 1	 2	 2-5	 10	 -0.001	 -0.003	 01866.bin	
1867	 1249.136	 1	 2	 2-5	 10	 0.005	 -0.008	 01867.bin	
1868	 1249.523	 1	 2	 2-5	 10	 0.002	 -0.006	 01868.bin	
1869	 1249.910	 1	 2	 2-5	 10	 0.004	 -0.007	 01869.bin	
1870	 1250.297	 1	 2	 2-5	 10	 0.002	 0.006	 01870.bin	
1871	 1250.684	 1	 2	 2-5	 10	 0.016	 0.005	 01871.bin	
1872	 1251.071	 1	 2	 2-5	 10	 0.002	 -0.000	 01872.bin	
1873	 1251.458	 1	 2	 2-5	 10	 0.005	 0.003	 01873.bin	
1874	 1251.845	 1	 2	 2-5	 10	 0.003	 -0.006	 01874.bin	
1875	 1252.232	 1	 2	 2-5	 10	 -0.005	 0.004	 01875.bin	
1876	 1252.618	 1	 2	 2-5	 10	 -0.011	 -0.003	 01876.bin	
1877	 1253.005	 1	 2	 2-5	 10	 0.004	 -0.014	 01877.bin	
1878	 1253.393	 1	 2	 2-5	 10	 0.003	 -0.007	 01878.bin	
1879	 1253.780	 1	 2	 2-5	 10	 0.002	 0.001	 01879.bin	
1880	 1254.166	 1	 2	 2-5	 10	 -0.018	 0.002	 01880.bin	
1881	 1254.554	 1	 2	 2-3	 10	 -0.002	 -0.005	 01881.bin	
1882	 1254.941	 1	 2	 2-5	 10	 0.010	 0.000	 01882.bin	
1883	 1255.328	 1	 2	 2-5	 10	 0.003	 0.002	 01883.bin	
1884	 1255.715	 1	 2	 2-5	 10	 -0.007	 0.002	 01884.bin	
1885	 1256.102	 1	 2	 2-5	 10	 -0.003	 -0.007	 01885.bin	
1886	 1256.489	 1	 2	 2-5	 10	 0.003	 0.017	 01886.bin	
1887	 1256.875	 1	 2	 2-5	 10	 0.012	 -0.002	 01887.bin	
1888	 1257.262	 1	 2	 2-5	 10	 0.029	 0.004	 01888.bin	
1889	 1257.649	 1	 2	 2-5	 10	 -0.002	 0.003	 01889.bin	
1890	 1258.036	 1	 2	 2-5	 10	 -0.001	 -0.006	 01890.bin	
1891	 1258.424	 1	 2	 2-5	 10	 0.010	 0.001	 01891.bin	
1892	 1258.811	 1	 2	 2-5	 10	 0.016	 0.004	 01892.bin	
1893	 1259.198	 1	 2	 2-5	 10	 0.002	 -0.007	 01893.bin	
1894	 1259.585	 1	 2	 2-9	 10	 0.001	 -0.003	 01894.bin	
1895	 1259.970	 1	 2	 2-5	 10	 0.005	 0.010	 01895.bin	
1896	 1260.358	 1	 2	 2-5	 10	 -0.005	 -0.005	 01896.bin	
1897	 1260.745	 1	 2	 2-5	 10	 0.005	 -0.003	 01897.bin	
1898	 1261.133	 1	 2	 2-5	 10	 0.004	 0.006	 01898.bin	
1899	 1261.519	 1	 2	 2-5	 10	 -0.006	 -0.007	 01899.bin	
1900	 1261.907	 1	 2	 2-5	 10	 -0.003	 -0.011	 01900.bin	
1901	 1284.162	 -1	 2	 2-5	 10	 -0.002	 0.007	 01901.bin	
1902	 1284.548	 -1	 2	 2-5	 10	 -0.013	 -0.002	 01902.bin	
1903	 1284.936	 -1	 2	 2-5	 10	 0.004	 0.003	 01903.bin	
1904	 1285.323	 -1	 2	 2-5	 10	 -0.006	 0.013	 01904.bin	
1905	 1285.710	 -1	 2	 2-5	 10	 -0.009	 -0.003	 01905.bin	
1906	 1286.096	 -1	 2	 2-5	 10	 0.009	 -0.005	 01906.bin	
1907	 1286.484	 -1	 2	 2-5	 10	 0.001	 -0.001	 01907.bin	
1908	 1286.871	 -1	 2	 2-5	 10	 -0.008	 0.007	 01908.bin	
1909	 1287.257	 -1	 2	 2-5	 10	 0.010	 0.002	 01909.bin	
1910	 1287.645	 -1	 2	 2-5	 10	 0.001	 -0.005	 01910.bin	
1911	 1288.031	 -1	 2	 2-1	 10	 0.012	 -0.003	 01911.bin	
1912	 1288.418	 -1	 2	 2-5	 10	 -0.018	 0.008	 01912.bin	
1913	 1288.805	 -1	 2	 2-5	 10	 0.007	 0.011	 01913.bin	
1914	 1289.192	 -1	 2	 2-5	 10	 0.006	 -0.001	 01914.bin	
1915	 1289.579	 -1	 2	 2-5	 10	 -0.016	 -0.007	 01915.bin	
1916	 1289.966	 -1	 2	 2-5	 10	 -0.011	 -0.001	 01916.bin	
1917	 1290.353	 -1	 2	 2-5	 10	 -0.002	 -0.007	 01917.bin	
1918	 1290.740	 -1	 2	 2-5	 10	 0.004	 0.011	 01918.bin	
1919	 1291.128	 -1	 2	 2-5	 10	 0.009	 -0.002	 01919.bin	
1920	 1291.515	 -1	 2	 2-5	 10	 -0.007	 -0.009	 01920.bin	
1921	 1291.901	 -1	 2	 2-5	 10	 0.005	 -0.004	 01921.bin	
1922	 1292.288	 -1	 2	 2-5	 10	 0.005	 -0.002	 01922.bin	
1923	 1292.675	 -1	 2	 2-5	 10	 -0.004	 0.005	 01923.bin	
1924	 1293.063	 -1	 2	 2-5	 10	 0.001	 -0.009	 01924.bin	
1925	 1293.450	 -1	 2	 2-5	 10	 -0.025	 -0.001	 01925.bin	
1926	 1293.836	 -1	 2	 2-5	 10	 0.002	 -0.009	 01926.bin	
1927	 1294.223	 -1	 2	 2-5	 10	 0.007	 -0.012	 01927.bin	
1928	 1294.611	 -1	 2	 2-5	 10	 -0.005	 -0.002	 01928.bin	
1929	 1294.997	 -1	 2	 2-5	 10	 -0.020	 -0.002	 01929.bin	
1930	 1295.384	 -1	 2	 2-5	 10	 0.014	 0.002	 01930.bin	
1931	 1295.771	 -1	 2	 2-5	 10	 -0.006	 0.005	 01931.bin	
1932	 1296.158	 -1	 2	 2-5	 10	 0.015	 -0.004	 01932.bin	
1933	 1296.545	 -1	 2	 2-5	 10	 0.006	 0.006	 01933.bin	
1934	 1296.932	 -1	 2	 2-5	 10	 0.013	 0.004	 01934.bin	
1935	 1297.319	 -1	 2	 2-5	 10	 0.008	 -0.016	 01935.bin	
1936	 1297.706	 -1	 2	 2-5	 10	 0.002	 0.011	 01936.bin	
1937	 1298.093	 -1	 2	 2-5	 10	 -0.015	 0.010	 01937.bin	
1938	 1298.480	 -1	 2	 2-5	 10	 0.001	 0.006	 01938.bin	
1939	 1298.866	 -1	 2	 2-5	 10	 -0.001	 -0.006	 01939.bin	
1940	 1299.254	 -1	 2	 2-5	 10	 -0.005	 -0.001	 01940.bin	
1941	 1299.641	 -1	 2	 2-5	 10	 -0.007	 -0.013	 01941.bin	
1942	 1300.028	 -1	 2	 2-5	 10	 0.003	 0.008	 01942.bin	
1943	 1300.415	 -1	 2	 2-5	 10	 -0.002	 -0.004	 01943.bin	
1944	 1300.802	 -1	 2	 2-5	 10	 -0.006	 -0.000	 01944.bin	
1945	 1301.189	 -1	 2	 2-5	 10	 0.004	 0.006	 01945.bin	
1946	 1301.576	 -1	 2	 2-5	 10	 0.007	 -0.010	 01946.bin	
1947	 1301.963	 -1	 2	 2-5	 10	 0.018	 0.014	 01947.bin	
1948	 1302.350	 -1	 2	 2-5	 10	 -0.003	 -0.001	 01948.bin	
1949	 1302.737	 -1	 2	 2-5	 10	 0.009	 0.003	 01949.bin	
1950	 1303.124	 -1	 2	 2-1	 10	 0.021	 0.013	 01950.bin	
1951	 1303.511	 -1	 2	 2-5	 10	 0.022	 0.009	 01951.bin	
1952	 1303.898	 -1	 2	 2-5	 10	 0.009	 -0.007	 01952.bin	
1953	 1304.285	 -1	 2	 2-5	 10	 0.002	 -0.000	 01953.bin	
1954	 1304.672	 -1	 2	 2-5	 10	 0.002	 0.006	 01954.bin	
1955	 1305.058	 -1	 2	 2-5	 10	 -0.003	 0.003	 01955.bin	
1956	 1305.446	 -1	 2	 2-5	 10	 0.009	 -0.001	 01956.bin	
1957	 1305.832	 -1	 2	 2-5	 10	 -0.008	 -0.004	 01957.bin	
1958	 1306.220	 -1	 2	 2-5	 10	 0.007	 -0.002	 01958.bin	
1959	 1306.607	 -1	 2	 2-5	 10	 0.004	 -0.010	 01959.bin	
1960	 1306.994	 -1	 2	 2-5	 10	 -0.001	 -0.008	 01960.bin	
1961	 1307.381	 -1	 2	 2-5	 10	 -0.000	 0.012	 01961.bin	
1962	 1307.768	 -1	 2	 2-5	 10	 0.002	 -0.007	 01962.bin	
1963	 1308.155	 -1	 2	 2-5	 10	 0.017	 -0.000	 01963.bin	
1964	 1308.542	 -1	 2	 2-5	 10	 0.006	 -0.005	 01964.bin	
1965	 1308.929	 -1	 2	 2-5	 10	 0.001	 -0.005	 01965.bin	
1966	 1309.316	 -1	 2	 2-5	 10	 0.007	 -0.001	 01966.bin	
1967	 1309.703	 -1	 2	 2-5	 10	 0.004	 0.006	 01967.bin	
1968	 1310.090	 -1	 2	 2-5	 10	 0.010	 0.003	 01968.bin	
1969	 1310.476	 -1	 2	 2-5	 10	 -0.005	 -0.004	 01969.bin	
1970	 1310.864	 -1	 2	 2-5	 10	 -0.009	 0.001	 01970.bin	
1971	 1311.250	 -1	 2	 2-5	 10	 0.004	 0.001	 01971.bin	
1972	 1311.638	 -1	 2	 2-5	 10	 -0.003	 -0.010	 01972.bin	
1973	 1312.025	 -1	 2	 2-5	 10	 -0.006	 -0.002	 01973.bin	
1974	 1312.412	 -1	 2	 2-5	 10	 -0.003	 -0.009	 01974.bin	
